Datetime,kobuki_bat,powerbank_bat,position_x,position_y,cpu_usage,ram_usage,completed_service_name,completed_service_duration
15/11/2023 19:51:55.673368,,,0.792450696,0.69653181,,,,
15/11/2023 19:51:55.747901,,,0.783883548,0.685921756,,,,
15/11/2023 19:51:55.750707,,,0.766490458,0.664299583,,,,
15/11/2023 19:51:55.836490,,,0.749378385,0.642960503,,,,
15/11/2023 19:51:55.837260,,,0.732221141,0.621527911,,,,
15/11/2023 19:51:55.838054,,,0.715283525,0.600304744,,,,
15/11/2023 19:51:55.838780,,,0.698420708,0.579103328,,,,
15/11/2023 19:51:55.839492,,,0.673377317,0.547553674,,,,
15/11/2023 19:51:55.840281,,,0.656563747,0.526269417,,,,
15/11/2023 19:51:55.841070,,,0.640525832,0.505938755,,,,
15/11/2023 19:51:55.917831,,,,,,,,
15/11/2023 19:51:55.918206,,,,,,,,
15/11/2023 19:51:56.117661,,,,,,,,
15/11/2023 19:51:56.118053,,,,,,,,
15/11/2023 19:51:57.300761,,,0.261046502,-0.019206779,,,,
15/11/2023 19:51:57.303394,,,0.251755925,-0.026876305,,,,
15/11/2023 19:51:57.350383,,,0.243179419,-0.034067349,,,,
15/11/2023 19:51:57.353061,,,0.231407674,-0.044277207,,,,
15/11/2023 19:51:57.355695,,,0.221025451,-0.053847856,,,,
15/11/2023 19:51:57.358298,,,0.207065082,-0.221930661,,,,
15/11/2023 19:51:57.395540,,,0.202236559,-0.227875578,,,,
15/11/2023 19:51:57.398186,,,0.197919075,-0.233465673,,,,
15/11/2023 19:51:57.400825,,,0.194937034,-0.237608405,,,,
15/11/2023 19:51:57.403444,,,0.192391453,-0.241486542,,,,
15/11/2023 19:51:57.615101,,,,,,,,
15/11/2023 19:51:57.615520,,,,,,,,
15/11/2023 19:51:59.101584,,,0.040206018,-0.296608277,,,,
15/11/2023 19:51:59.102396,,,0.040576209,-0.294682852,,,,
15/11/2023 19:51:59.103187,,,0.040752511,-0.293745029,,,,
15/11/2023 19:51:59.104128,,,0.040787052,-0.293534372,,,,
15/11/2023 19:51:59.104916,,,0.040784451,-0.293535474,,,,
15/11/2023 19:51:59.141412,,,0.040780536,-0.293553275,,,,
15/11/2023 19:51:59.163933,,,0.039777355,-0.298799194,,,,
15/11/2023 19:51:59.166370,,,0.040781305,-0.293544278,,,,
15/11/2023 19:51:59.166489,,,,,,,,
15/11/2023 19:51:59.166565,,,,,,,,
15/11/2023 19:51:59.167326,,,0.040781823,-0.29353704,,,,
15/11/2023 19:51:59.168084,,,0.015710346,-0.314468647,,,,
15/11/2023 19:51:59.318872,,,,,,,,
15/11/2023 19:51:59.318988,,,,,,,,
15/11/2023 19:51:59.383703,,,0.015714746,-0.314442941,,,,
15/11/2023 19:52:01.239949,,,,,,,/IP_10_3_0_8/rosping_service,1207
15/11/2023 19:52:01.343028,,,0.017998533,-0.291195389,,,,
15/11/2023 19:52:01.345665,,,0.017998654,-0.291193768,,,,
15/11/2023 19:52:01.348260,,,0.017998813,-0.291191636,,,,
15/11/2023 19:52:01.350839,,,0.009375824,-0.296659652,,,,
15/11/2023 19:52:01.353468,,,0.009376217,-0.296654898,,,,
15/11/2023 19:52:01.356084,,,0.009376906,-0.296646572,,,,
15/11/2023 19:52:01.412782,,,0.009377607,-0.296638114,,,,
15/11/2023 19:52:01.415361,,,0.009378294,-0.29662981,,,,
15/11/2023 19:52:01.479138,,,0.009378922,-0.296622235,,,,
15/11/2023 19:52:01.481460,,,0.009380352,-0.296604989,,,,
15/11/2023 19:52:01.542342,,,,,,,,
15/11/2023 19:52:01.542715,,,,,,,,
15/11/2023 19:52:01.603267,,,,,,,,
15/11/2023 19:52:01.603647,,,,,,,,
15/11/2023 19:52:01.603972,,,,,,,,
15/11/2023 19:52:01.680646,,,,,,,,
15/11/2023 19:52:01.720937,,,,,,,/IP_10_3_0_8/move_robot,9044
15/11/2023 19:52:01.748835,,,,,,,,
15/11/2023 19:52:01.781729,,,,,,,,
15/11/2023 19:52:01.865167,,,,,,,,
15/11/2023 19:52:01.932948,,,,,,,,
15/11/2023 19:52:02.128156,,,,,,,,
15/11/2023 19:52:02.253032,,,,,,,,
15/11/2023 19:52:02.544115,,,,,,,,
15/11/2023 19:52:03.316873,,,0.020264503,-0.286424912,,,,
15/11/2023 19:52:03.355251,,,0.020264524,-0.286424645,,,,
15/11/2023 19:52:03.370681,,,0.020264967,-0.286419475,,,,
15/11/2023 19:52:03.400413,,,0.020265125,-0.286417606,,,,
15/11/2023 19:52:03.436387,,,0.020265138,-0.286417436,,,,
15/11/2023 19:52:03.437358,,,0.020265272,-0.286415855,,,,
15/11/2023 19:52:03.438187,,,,,,,/IP_10_3_0_8/move_camera,2364
15/11/2023 19:52:03.476870,,,0.020265411,-0.286414221,,,,
15/11/2023 19:52:03.504964,,,,,,,,
15/11/2023 19:52:03.506979,,,0.020265535,-0.286412764,,,,
15/11/2023 19:52:03.507315,,,,,,,,
15/11/2023 19:52:03.509171,,,0.020265652,-0.286411385,,,,
15/11/2023 19:52:03.518741,,,0.020265764,-0.286410069,,,,
15/11/2023 19:52:03.647385,76.9697,31.38,,,97.5,8.18737152,,
15/11/2023 19:52:03.723038,76.9697,31.64,,,96.7,8.18737152,,
15/11/2023 19:52:03.723417,,,,,,,,
15/11/2023 19:52:03.723736,,,,,,,,
15/11/2023 19:52:04.699118,,,,,,,/IP_10_3_0_8/object_detection,1257
15/11/2023 19:52:05.210777,,,0.02039093,-0.291280535,,,,
15/11/2023 19:52:05.213436,,,0.020391034,-0.291279326,,,,
15/11/2023 19:52:05.269394,76.9697,31.64,,,97.3,8.18737152,,
15/11/2023 19:52:05.269815,,,0.020391022,-0.291279457,,,,
15/11/2023 19:52:05.269952,,,,,,,,
15/11/2023 19:52:05.331195,,,0.020391019,-0.291279498,,,,
15/11/2023 19:52:05.331445,,,,,,,,
15/11/2023 19:52:05.391751,,,0.020391046,-0.291279178,,,,
15/11/2023 19:52:05.392345,,,,,,,,
15/11/2023 19:52:05.454622,,,0.020391072,-0.291278876,,,,
15/11/2023 19:52:05.455229,,,,,,,,
15/11/2023 19:52:05.488282,,,0.020391098,-0.291278582,,,,
15/11/2023 19:52:05.488841,,,,,,,,
15/11/2023 19:52:05.489132,,,,,,,,
15/11/2023 19:52:05.491935,,,0.020391122,-0.291278302,,,,
15/11/2023 19:52:05.492297,,,,,,,,
15/11/2023 19:52:05.492561,,,,,,,,
15/11/2023 19:52:05.495150,,,0.020391144,-0.291278041,,,,
15/11/2023 19:52:05.497779,,,0.023245211,-0.282678851,,,,
15/11/2023 19:52:06.953129,,,0.016610559,-0.290304722,,,,
15/11/2023 19:52:06.960088,,,0.01661057,-0.290304395,,,,
15/11/2023 19:52:06.967568,,,0.016610584,-0.290304039,,,,
15/11/2023 19:52:06.992734,,,0.016610586,-0.290303959,,,,
15/11/2023 19:52:06.995402,,,0.016610593,-0.29030376,,,,
15/11/2023 19:52:06.997122,,,0.01661061,-0.290303287,,,,
15/11/2023 19:52:06.998872,,,0.016610617,-0.290303097,,,,
15/11/2023 19:52:07.135030,,,,,,,/IP_10_3_0_8/move_camera,2313
15/11/2023 19:52:07.190787,,,0.016610628,-0.290302769,,,,
15/11/2023 19:52:07.192011,,,,,,,,
15/11/2023 19:52:07.192778,,,,,,,,
15/11/2023 19:52:07.220444,,,,,,,,
15/11/2023 19:52:07.220807,,,,,,,,
15/11/2023 19:52:07.870571,,,0.016610618,-0.290303076,,,,
15/11/2023 19:52:07.949432,,,0.016610623,-0.290302919,,,,
15/11/2023 19:52:08.720976,,,0.018325613,-0.288461855,,,,
15/11/2023 19:52:08.738134,,,0.018325619,-0.28846178,,,,
15/11/2023 19:52:08.744617,,,,,,,,
15/11/2023 19:52:08.839807,,,0.018325633,-0.288461596,,,,
15/11/2023 19:52:08.840212,,,,,,,,
15/11/2023 19:52:08.920700,,,0.018325631,-0.288461621,,,,
15/11/2023 19:52:08.920899,,,,,,,,
15/11/2023 19:52:09.104593,,,0.018325642,-0.288461473,,,,
15/11/2023 19:52:09.131186,,,0.018325643,-0.288461458,,,,
15/11/2023 19:52:09.158017,,,0.018325644,-0.288461444,,,,
15/11/2023 19:52:09.184041,,,0.018325648,-0.288461391,,,,
15/11/2023 19:52:09.237652,,,,,,,,
15/11/2023 19:52:09.238046,,,,,,,,
15/11/2023 19:52:09.430230,,,0.018325636,-0.288461547,,,,
15/11/2023 19:52:09.485884,,,,,,,,
15/11/2023 19:52:09.514256,,,,,,,,
15/11/2023 19:52:09.781690,,,0.018325641,-0.288461483,,,,
15/11/2023 19:52:10.767972,,,0.023989512,-0.28421206,,,,
15/11/2023 19:52:10.770623,,,0.023989514,-0.284212051,,,,
15/11/2023 19:52:10.773251,,,0.023989521,-0.28421203,,,,
15/11/2023 19:52:10.782941,,,0.023989528,-0.28421201,,,,
15/11/2023 19:52:10.785594,,,0.023989545,-0.284211959,,,,
15/11/2023 19:52:10.797777,,,0.023989549,-0.284211947,,,,
15/11/2023 19:52:10.800456,,,0.023989555,-0.284211927,,,,
15/11/2023 19:52:10.810552,,,0.023989556,-0.284211925,,,,
15/11/2023 19:52:10.813175,,,0.023989575,-0.284211866,,,,
15/11/2023 19:52:10.815789,,,0.023848239,-0.285963274,,,,
15/11/2023 19:52:10.901694,,,,,,,,
15/11/2023 19:52:10.902049,,,,,,,,
15/11/2023 19:52:10.984980,,,,,,,,
15/11/2023 19:52:10.985363,,,,,,,,
15/11/2023 19:52:12.345551,,,0.01517298,-0.38350102,,,,
15/11/2023 19:52:12.348462,,,0.015179068,-0.384184931,,,,
15/11/2023 19:52:12.351344,,,0.015200894,-0.387835168,,,,
15/11/2023 19:52:12.354117,,,0.015228171,-0.391632111,,,,
15/11/2023 19:52:12.356775,,,0.015246853,-0.396286187,,,,
15/11/2023 19:52:12.359355,,,0.015246282,-0.398120136,,,,
15/11/2023 19:52:12.361964,,,0.020207436,-0.383086841,,,,
15/11/2023 19:52:12.364603,,,0.020278668,-0.386483751,,,,
15/11/2023 19:52:12.367219,,,0.020347145,-0.390049512,,,,
15/11/2023 19:52:12.402675,,,0.020403889,-0.393290237,,,,
15/11/2023 19:52:12.428050,,,,,,,,
15/11/2023 19:52:12.428614,,,,,,,,
15/11/2023 19:52:12.460529,76.9697,31.24,,,97.8,8.18737152,,
15/11/2023 19:52:13.953157,,,0.018679751,-0.478506344,,,,
15/11/2023 19:52:13.954857,,,,,,,,
15/11/2023 19:52:13.955208,,,,,,,,
15/11/2023 19:52:13.957232,,,0.0185816,-0.480078155,,,,
15/11/2023 19:52:13.960047,,,0.018502271,-0.481454411,,,,
15/11/2023 19:52:13.962644,,,0.017397458,-0.495585661,,,,
15/11/2023 19:52:13.965240,,,0.017389401,-0.496901738,,,,
15/11/2023 19:52:13.967840,,,0.017388668,-0.497584515,,,,
15/11/2023 19:52:13.970417,,,0.017391486,-0.499750092,,,,
15/11/2023 19:52:13.973011,,,0.017397882,-0.500991876,,,,
15/11/2023 19:52:13.975604,,,0.017412647,-0.502399009,,,,
15/11/2023 19:52:13.978194,,,0.017432834,-0.503667686,,,,
15/11/2023 19:52:14.124941,76.9697,31.49,,,96.4,8.18737152,,
15/11/2023 19:52:14.167480,76.9697,31.49,,,99.1,8.18737152,,
15/11/2023 19:52:14.229632,,,,,,,,
15/11/2023 19:52:14.229875,,,,,,,,
15/11/2023 19:52:15.880409,,,0.017683223,-0.546297404,,,,
15/11/2023 19:52:15.883048,,,0.017651141,-0.546952688,,,,
15/11/2023 19:52:15.949087,,,0.017611327,-0.547699437,,,,
15/11/2023 19:52:15.950003,,,0.017576421,-0.548286122,,,,
15/11/2023 19:52:15.950786,,,0.017521624,-0.549103117,,,,
15/11/2023 19:52:15.951589,,,0.017473637,-0.549790853,,,,
15/11/2023 19:52:16.143737,,,0.022391403,-0.56829008,,,,
15/11/2023 19:52:16.152125,,,,,,,,
15/11/2023 19:52:16.152475,,,,,,,,
15/11/2023 19:52:16.161790,,,0.022546271,-0.570219285,,,,
15/11/2023 19:52:16.230313,,,0.022431485,-0.568797351,,,,
15/11/2023 19:52:16.308125,,,0.022511076,-0.569786923,,,,
15/11/2023 19:52:16.768745,,,,,,,,
15/11/2023 19:52:16.783163,,,,,,,,
15/11/2023 19:52:17.439045,,,0.037685555,-0.58499535,,,,
15/11/2023 19:52:17.451385,,,0.037698539,-0.585477525,,,,
15/11/2023 19:52:17.463819,,,0.037713854,-0.585971686,,,,
15/11/2023 19:52:17.464585,,,0.037732259,-0.586566674,,,,
15/11/2023 19:52:17.501823,,,0.037743902,-0.586948562,,,,
15/11/2023 19:52:17.518792,,,0.03775373,-0.587280499,,,,
15/11/2023 19:52:17.519609,,,0.037763921,-0.587652175,,,,
15/11/2023 19:52:17.525733,,,0.037773022,-0.588015166,,,,
15/11/2023 19:52:17.543045,,,0.037782122,-0.588426211,,,,
15/11/2023 19:52:17.606449,,,0.037790652,-0.588869712,,,,
15/11/2023 19:52:17.612922,,,,,,,,
15/11/2023 19:52:17.613022,,,,,,,,
15/11/2023 19:52:19.150593,,,0.026943166,-0.602636527,,,,
15/11/2023 19:52:19.152187,,,,,,,,
15/11/2023 19:52:19.152515,,,,,,,,
15/11/2023 19:52:19.154329,,,0.02694521,-0.602839014,,,,
15/11/2023 19:52:19.157036,,,0.026956646,-0.603686677,,,,
15/11/2023 19:52:19.159095,,,0.026962995,-0.604183533,,,,
15/11/2023 19:52:19.159772,,,0.026964799,-0.604362157,,,,
15/11/2023 19:52:19.160477,,,0.026967285,-0.604615741,,,,
15/11/2023 19:52:19.161244,,,0.026969604,-0.604919272,,,,
15/11/2023 19:52:19.161955,,,0.026969276,-0.604827625,,,,
15/11/2023 19:52:19.162687,,,0.026968873,-0.604633804,,,,
15/11/2023 19:52:19.163472,,,0.026969746,-0.604521707,,,,
15/11/2023 19:52:19.365014,,,,,,,,
15/11/2023 19:52:19.365375,,,,,,,,
15/11/2023 19:52:20.659019,,,0.025264302,-0.61344024,,,,
15/11/2023 19:52:20.707967,,,0.025264747,-0.61343431,,,,
15/11/2023 19:52:20.717736,,,0.025264889,-0.613432325,,,,
15/11/2023 19:52:20.730585,,,0.025265101,-0.613429426,,,,
15/11/2023 19:52:20.735792,,,0.025265234,-0.613427626,,,,
15/11/2023 19:52:20.745574,,,0.025265483,-0.613424304,,,,
15/11/2023 19:52:20.748170,,,0.025265523,-0.613423719,,,,
15/11/2023 19:52:20.768473,,,0.02526564,-0.613422128,,,,
15/11/2023 19:52:20.773279,,,0.025265937,-0.613418134,,,,
15/11/2023 19:52:20.800834,,,0.025266068,-0.613416354,,,,
15/11/2023 19:52:20.904839,,,,,,,,
15/11/2023 19:52:20.905199,,,,,,,,
15/11/2023 19:52:20.992485,,,,,,,,
15/11/2023 19:52:20.992835,,,,,,,,
15/11/2023 19:52:22.561571,,,0.022411266,-0.675848682,,,,
15/11/2023 19:52:22.562376,,,0.022124239,-0.679600942,,,,
15/11/2023 19:52:22.563145,,,0.021541291,-0.687058755,,,,
15/11/2023 19:52:22.618979,,,0.02092656,-0.694609418,,,,
15/11/2023 19:52:22.621343,,,0.020280639,-0.702271866,,,,
15/11/2023 19:52:22.671792,,,0.026369082,-0.63441311,,,,
15/11/2023 19:52:22.672648,,,0.02580721,-0.641983156,,,,
15/11/2023 19:52:22.673435,,,0.024906249,-0.653743799,,,,
15/11/2023 19:52:22.674273,,,0.023977133,-0.665308816,,,,
15/11/2023 19:52:22.683149,,,0.023522463,-0.670820975,,,,
15/11/2023 19:52:22.895022,76.9697,31.09,,,98.4,8.18737152,,
15/11/2023 19:52:22.895390,,,,,,,,
15/11/2023 19:52:22.895696,,,,,,,,
15/11/2023 19:52:24.223253,,,0.024830846,-0.853986321,,,,
15/11/2023 19:52:24.233490,,,0.024545081,-0.857695218,,,,
15/11/2023 19:52:24.238335,,,,,,,,
15/11/2023 19:52:24.238466,,,,,,,,
15/11/2023 19:52:24.277468,,,0.024249224,-0.86147355,,,,
15/11/2023 19:52:24.292527,76.9697,30.62,,,99.1,8.18737152,,
15/11/2023 19:52:24.293328,,,0.023997271,-0.864596003,,,,
