Datetime,kobuki_bat,powerbank_bat,position_x,position_y,throughput_upload,throughput_download,cpu_usage,ram_usage,completed_service_name,completed_service_duration
51:23.5,,,,,,16.40234375,,,,
51:23.5,85.6061,57.23,,,,,100,8.18737152,,
51:23.9,,,,,,,,,,
51:24.9,,,,,,,,,,
51:24.9,,,0.000564806,-1.124181873,,,,,,
51:25.0,,,0.000564802,-1.124181848,,,,,,
51:25.0,,,0.0005648,-1.124181837,,,,,,
51:25.0,,,0.000564798,-1.124181827,,,,,,
51:25.0,,,0.00056479,-1.124181778,,,,,,
51:25.1,,,0.000564788,-1.124181766,,,,,,
51:25.1,,,0.000564787,-1.124181762,,,,,,
51:25.2,,,0.000564786,-1.124181755,,,,,,
51:25.2,,,0.000564784,-1.124181748,,,,,,
51:25.2,,,,,10058.90723,,,,,
51:25.2,,,,,,18.66210938,,,,
51:25.3,,,0.000564782,-1.124181731,,,,,,
51:25.8,,,,,8980.191406,,,,,
51:25.8,,,,,,30.25878906,,,,
51:25.9,,,,,,,,,,
51:26.9,,,0.002245467,-1.132489085,,,,,,
51:26.9,,,,,,,,,,
51:27.0,,,0.002245468,-1.132489088,,,,,,
51:27.0,,,0.00224547,-1.132489097,,,,,,
51:27.0,,,0.00224547,-1.132489097,,,,,,
51:27.0,,,0.00224547,-1.132489097,,,,,,
51:27.1,,,0.002245472,-1.132489102,,,,,,
51:27.2,,,,,8689.713867,,,,,
51:27.2,,,,,,34.83886719,,,,
51:27.2,,,0.002245471,-1.1324891,,,,,,
51:27.2,,,,,8896.696289,,,,,
51:27.2,,,,,,54.52539063,,,,
51:27.2,,,0.002245472,-1.132489104,,,,,,
51:27.4,,,0.002245473,-1.132489107,,,,,,
51:27.4,,,0.002245473,-1.132489109,,,,,,
51:27.9,,,,,,,,,,
51:28.7,,,0.004596697,-1.127478893,,,,,,
51:28.7,,,0.004596699,-1.127478892,,,,,,
51:28.7,,,0.0045967,-1.127478892,,,,,,
51:28.8,,,0.00459671,-1.12747889,,,,,,
51:28.8,,,0.004596716,-1.127478888,,,,,,
51:28.8,,,0.004596715,-1.127478888,,,,,,
51:28.8,,,0.004596716,-1.127478888,,,,,,
51:28.8,,,0.004596717,-1.127478888,,,,,,
51:28.8,,,0.004596718,-1.127478888,,,,,,
51:28.8,,,0.004596725,-1.127478885,,,,,,
51:28.9,,,,,,,,,,
51:29.0,,,,,9892.03125,,,,,
51:29.0,,,,,,18.25976563,,,,
51:29.4,,,,,,,,,/IP_10_3_0_8/release_trolley,12567
51:29.5,,,,,,,,,/IP_10_3_0_8/rosping_service,10462
51:29.9,,,,,,,,,,
51:30.4,,,0.00075303,-1.130430723,,,,,,
51:30.4,,,0.000753028,-1.130430725,,,,,,
51:30.4,,,,,10792.45215,,,,,
51:30.4,,,,,,19.11523438,,,,
51:30.4,,,0.000753024,-1.130430729,,,,,,
51:30.5,,,0.000753023,-1.13043073,,,,,,
51:30.5,,,0.008082944,-1.140333879,,,,,,
51:30.5,85.6061,57.53,,,,,96.4,8.18737152,,
51:30.5,,,0.00808295,-1.140333891,,,,,,
51:30.5,,,0.00808722,-1.140245007,,,,,,
51:30.5,,,0.008152139,-1.138166095,,,,,,
51:30.5,,,0.008216068,-1.136145558,,,,,,
51:30.5,,,0.008372066,-1.13115222,,,,,,
51:30.7,,,,,10850.11719,,,,,
51:30.7,,,,,,23.18164063,,,,
51:30.9,,,,,,,,,,
51:31.9,,,,,,,,,,
51:32.8,,,0.01801773,-0.745378553,,,,,,
51:32.8,,,0.018488785,-0.735298218,,,,,,
51:32.8,,,0.018953597,-0.72538096,,,,,,
51:32.8,,,0.019418974,-0.715481575,,,,,,
51:32.8,,,0.01989814,-0.70542542,,,,,,
51:32.8,,,0.020380538,-0.695420144,,,,,,
51:32.8,,,0.020881181,-0.685113768,,,,,,
51:32.8,,,0.021369092,-0.675168958,,,,,,
51:32.9,,,0.022113513,-0.660098447,,,,,,
51:32.9,,,,,10585.12305,,,,,
51:32.9,,,,,,23.90917969,,,,
51:32.9,,,0.022723463,-0.647737652,,,,,,
51:33.2,,,,,,,,,/IP_10_3_0_8/reverse_robot,3267
51:33.3,,,,,9615.379883,,,,,
51:33.3,,,,,,28.34375,,,,
51:33.5,,,,,,,,,,
51:33.9,,,,,,,,,,
51:34.8,,,-0.003006815,-0.382069377,,,,,,
51:34.8,,,0.022519556,-0.389130408,,,,,,
51:34.9,,,0.022364552,-0.374265732,,,,,,
51:34.9,,,,,6570.075195,,,,,
51:34.9,,,,,,17.09472656,,,,
51:34.9,,,,,,,,,,
51:35.0,,,0.02128789,-0.351349878,,,,,,
51:35.0,,,0.018014505,-0.3260028,,,,,,
51:35.0,,,0.015985227,-0.314025463,,,,,,
51:35.0,85.6061,57.77,,,,,96.6,8.18737152,,
51:35.2,,,,,3938.333008,,,,,
51:35.2,,,,,,53.60058594,,,,
51:35.2,,,,,6245.360352,,,,,
51:35.2,,,,,,67.00195313,,,,
51:35.3,,,0.010232116,-0.288130863,,,,,,
51:35.4,,,0.013565865,-0.302204656,,,,,,
51:35.6,,,0.007978369,-0.280118618,,,,,,
51:35.8,85.6061,57.77,,,,,100,8.18737152,,
51:35.9,,,0.004705215,-0.26962122,,,,,,
51:35.9,,,,,,,,,,
51:36.9,,,-0.029563267,-0.236525212,,,,,,
51:36.9,,,,,,,,,,
51:37.1,,,-0.087307794,-0.099819084,,,,,,
51:37.1,,,-0.009624385,-0.246361182,,,,,,
51:37.2,,,0.004815256,-0.253378196,,,,,,
51:37.3,,,,,,21.72167969,,,,
51:37.3,,,,,7140.78125,,,,,
51:37.3,,,,,7161.164063,,,,,
51:37.3,,,,,,23.39746094,,,,
51:37.5,,,0.019446174,-0.260433619,,,,,,
51:37.6,,,0.034938173,-0.267776672,,,,,,
51:37.7,,,0.051206401,-0.275320517,,,,,,
51:37.7,,,-0.13416023,-0.119140702,,,,,,
51:37.8,,,-0.106210178,-0.107694117,,,,,,
51:37.9,,,,,,,,,,
51:37.9,,,-0.096768561,-0.103766445,,,,,,
51:38.8,,,0.662724873,0.57728583,,,,,,
51:38.9,,,0.684125083,0.595919192,,,,,,
51:38.9,,,0.712780366,0.620904158,,,,,,
51:38.9,,,0.724954881,0.631567125,,,,,,
51:38.9,,,0.754956433,0.657884707,,,,,,
51:38.9,,,0.792365659,0.691141105,,,,,,
51:38.9,,,,,,,,,,
51:39.0,,,0.812073582,0.709051327,,,,,,
51:39.0,,,0.827491138,0.723436884,,,,,,
51:39.0,,,0.843936939,0.739376758,,,,,,
51:39.0,,,0.860976294,0.756678024,,,,,,
51:39.1,,,,,6988.157227,,,,,
51:39.1,,,,,,21.57617188,,,,
51:39.9,,,,,,,,,,
51:40.9,,,,,,,,,,
51:41.0,85.6061,57.62,,,,,96.3,8.18737152,,
51:41.0,,,1.039315053,1.03887528,,,,,,
51:41.0,,,,,6980.59082,,,,,
51:41.0,,,,,,20.65039063,,,,
51:41.0,,,1.044102986,1.023187096,,,,,,
51:41.0,,,1.045601385,1.018509955,,,,,,
51:41.0,,,1.048593547,1.009273545,,,,,,
51:41.0,,,1.051522315,1.000619956,,,,,,
51:41.1,,,,,6602.832031,,,,,
51:41.1,,,,,,19.47460938,,,,
51:41.2,,,1.056969059,0.985820519,,,,,,
51:41.2,,,1.05961972,0.979394514,,,,,,
51:41.3,,,1.062216738,0.973578272,,,,,,
51:41.3,,,1.066035164,0.965758472,,,,,,
51:41.6,,,1.054321367,0.992782775,,,,,,
51:41.9,,,,,,,,,,
51:42.0,,,,,7338.374023,,,,,
51:42.0,,,,,,30.58984375,,,,
51:42.9,,,,,,,,,,
51:43.1,,,1.150932151,1.083359822,,,,,,
51:43.1,,,1.150951648,1.083357064,,,,,,
51:43.1,,,1.150997055,1.083350338,,,,,,
51:43.1,,,1.151014125,1.083348061,,,,,,
51:43.1,,,1.151015395,1.08334799,,,,,,
51:43.1,,,1.151029905,1.083345957,,,,,,
51:43.1,,,1.1510437,1.083344023,,,,,,
51:43.3,,,1.15087094,1.083368448,,,,,,
51:43.4,,,,,6111.272461,,,,,
51:43.4,,,,,,36.16308594,,,,
51:43.4,,,,,6579.407227,,,,,
51:43.4,,,,,,54.97851563,,,,
51:43.7,,,1.150892332,1.083365434,,,,,,
51:43.7,,,1.150912748,1.083362557,,,,,,
51:43.9,,,,,,,,,,
51:44.2,,,,,,,,,/IP_10_3_0_8/move_robot,11066
51:44.9,,,,,,,,,,
51:45.1,,,1.107456376,1.094127484,,,,,,
51:45.1,,,1.107460903,1.094127155,,,,,,
51:45.1,,,1.107471811,1.094126357,,,,,,
51:45.2,,,,,6624.041992,,,,,
51:45.2,,,,,,17.52929688,,,,
51:45.4,,,1.107432342,1.094129205,,,,,,
51:45.4,,,,,7960.116211,,,,,
51:45.4,,,,,,21.31835938,,,,
51:45.5,88.4848,58.09,,,,,96,8.18737152,,
51:45.5,88.4848,58.09,,,,,92.9,8.18737152,,
51:45.5,,,1.10743456,1.09412905,,,,,,
51:45.7,,,1.107437335,1.094128857,,,,,,
51:45.8,,,1.107439153,1.09412873,,,,,,
51:45.8,,,1.107440889,1.094128609,,,,,,
51:45.8,,,1.107446211,1.094128223,,,,,,
51:45.9,,,,,,,,,,
51:46.0,,,1.107451555,1.094127834,,,,,,
51:47.0,,,,,,,,,,
51:47.2,,,1.110488419,1.0943529,,,,,,
51:47.2,,,1.11049006,1.094352779,,,,,,
51:47.2,,,1.110491583,1.094352666,,,,,,
51:47.3,,,1.110493158,1.09435255,,,,,,
51:47.3,,,1.110496468,1.094352304,,,,,,
51:47.3,,,1.11049942,1.094352083,,,,,,
51:47.4,,,1.110498762,1.094352136,,,,,,
51:47.4,,,1.110499914,1.094352051,,,,,,
51:47.4,,,1.11050108,1.094351965,,,,,,
51:47.4,,,1.110504394,1.094351716,,,,,,
51:47.6,,,,,7511.418945,,,,,
51:47.6,,,,,,16.57714844,,,,
51:47.6,,,,,8323.332031,,,,,
51:47.6,,,,,,55.45214844,,,,
51:48.0,,,,,,,,,,
51:48.9,,,,,,,,,,
51:49.6,,,1.108841499,1.095904357,,,,,,
51:49.6,,,1.10884185,1.095904334,,,,,,
51:49.6,,,1.108842251,1.095904307,,,,,,
51:49.7,,,1.1088423,1.095904304,,,,,,
51:49.7,,,1.108842584,1.095904284,,,,,,
51:49.7,,,1.108842869,1.095904265,,,,,,
51:49.7,,,1.108843193,1.095904243,,,,,,
51:49.7,,,1.108843476,1.095904224,,,,,,
51:49.8,,,1.108843506,1.095904222,,,,,,
51:49.8,,,1.108843739,1.095904206,,,,,,
51:49.9,,,,,7525.557617,,,,,
51:49.9,,,,,,40.50585938,,,,
51:49.9,,,,,,,,,,
51:50.5,88.4848,57.72,,,,,97.5,8.18737152,,
51:50.5,,,,,6430.364258,,,,,
51:50.5,,,,,,18.05859375,,,,
51:50.9,,,,,,,,,,
51:51.8,,,1.10845383,1.103966964,,,,,,
51:51.8,,,1.108453943,1.103966998,,,,,,
51:51.8,,,1.108454057,1.103967031,,,,,,
51:51.9,,,1.10845431,1.103967107,,,,,,
51:51.9,,,1.108454428,1.103967141,,,,,,
51:51.9,,,,,6992.620117,,,,,
51:51.9,,,,,,35.14160156,,,,
51:51.9,,,1.108454445,1.103967146,,,,,,
51:51.9,,,1.108454534,1.103967172,,,,,,
51:51.9,,,1.108454614,1.103967196,,,,,,
51:51.9,,,1.108454696,1.10396722,,,,,,
51:51.9,,,1.108454778,1.103967244,,,,,,
51:51.9,,,,,,,,,,
51:52.8,,,,,7660.65332,,,,,
51:52.8,,,,,,53.35742188,,,,
51:53.0,,,,,,,,,,
51:53.6,,,,,,,,,/IP_10_3_0_8/move_camera,2316
51:53.9,,,,,,,,,,
51:54.1,,,1.104018253,1.100105081,,,,,,
51:54.1,,,1.104018261,1.100105082,,,,,,
51:54.1,,,,,8290.796875,,,,,
51:54.1,,,,,,28.96777344,,,,
51:54.2,,,1.10401826,1.100105082,,,,,,
51:54.2,,,1.104018269,1.100105083,,,,,,
51:54.2,,,1.103623992,1.091545667,,,,,,
51:54.2,,,1.103624013,1.091545643,,,,,,
51:54.2,,,1.103624056,1.091545593,,,,,,
51:54.2,,,1.103713347,1.091538152,,,,,,
51:54.2,,,1.104534651,1.091477475,,,,,,
51:54.3,,,1.104857022,1.091452918,,,,,,
51:54.4,88.4848,57.92,,,,,96.1,8.18737152,,
51:54.4,,,,,7783.591797,,,,,
51:54.4,,,,,,15.78808594,,,,
51:54.4,88.4848,57.92,,,,,100,8.18737152,,
51:54.4,,,,,8168.023438,,,,,
51:54.4,,,,,,24.58105469,,,,
51:55.0,,,,,,,,,,
51:56.0,,,,,,,,,,
51:56.9,,,0.71378963,0.64560025,,,,,,
51:56.9,,,0.696478308,0.623595399,,,,,,
51:56.9,,,0.679633485,0.602190263,,,,,,
51:56.9,,,0.654140603,0.569717793,,,,,,
51:56.9,,,0.628216345,0.536434528,,,,,,
51:56.9,,,0.619904935,0.525728307,,,,,,
51:56.9,,,0.603018443,0.503956902,,,,,,
51:56.9,,,0.586138689,0.482101157,,,,,,
51:56.9,,,0.569556677,0.460596026,,,,,,
51:57.0,,,0.552409561,0.438309574,,,,,,
51:57.0,,,,,,,,,,
51:57.1,,,,,8278.265625,,,,,
51:57.1,,,,,,33.9765625,,,,
51:57.5,,,,,7755.46582,,,,,
51:57.5,,,,,,22.51855469,,,,
51:57.9,,,,,,,,,,
51:58.8,,,0.235169732,-0.020242355,,,,,,
51:58.9,,,,,5498.15332,,,,,
51:58.9,,,,,,24.96972656,,,,
51:58.9,,,0.233257767,-0.023819675,,,,,,
51:58.9,,,0.231769534,-0.026903876,,,,,,
51:58.9,,,0.230787602,-0.029412006,,,,,,
51:58.9,,,0.230197199,-0.030913282,,,,,,
51:59.0,,,,,,,,,,
51:59.2,,,,,8282.550781,,,,,
51:59.2,,,,,,36.953125,,,,
51:59.8,,,0.229659121,-0.032748354,,,,,,
51:59.8,,,0.052400864,-0.297834946,,,,,,
51:59.8,,,0.053648365,-0.296008051,,,,,,
51:59.9,,,0.054749355,-0.294333339,,,,,,
51:59.9,,,0.055325555,-0.293439733,,,,,,
52:00.0,,,,,,,,,,
52:00.9,,,,,,,,,,
52:01.6,,,0.004751996,-0.337714268,,,,,,
52:01.6,,,,,9447.868164,,,,,
52:01.6,,,,,,56.38378906,,,,
52:01.7,,,0.004752027,-0.337710255,,,,,,
52:02.7,,,0.004752307,-0.337686843,,,,,,
52:02.8,,,,,,,,,,
52:02.8,88.4848,58.07,,,,,96.2,8.18737152,,
52:02.8,,,0.004752606,-0.337663331,,,,,,
52:02.8,,,,,6925.850586,,,,,
52:02.8,,,,,,15.9609375,,,,
52:02.8,,,,,6426.350586,,,,,
52:02.8,,,,,,18.51953125,,,,
52:02.9,,,0.004752849,-0.337643394,,,,,,
52:02.9,,,0.004752898,-0.337636803,,,,,,
52:02.9,,,0.004753148,-0.337616137,,,,,,
52:02.9,,,0.004753774,-0.337569806,,,,,,
52:02.9,,,0.004753804,-0.33756535,,,,,,
52:02.9,,,0.004753829,-0.337561402,,,,,,
52:03.0,,,,,,,,,,
52:03.8,,,,,,,,,/IP_10_3_0_8/move_robot,10254
52:03.9,,,,,,,,,,
52:04.2,,,0.004355361,-0.333893135,,,,,,
52:04.2,,,0.003622349,-0.338398381,,,,,,
52:04.2,,,0.003622393,-0.338392971,,,,,,
52:04.3,,,0.003622473,-0.338385159,,,,,,
52:04.3,,,0.003622477,-0.338382629,,,,,,
52:04.3,,,0.003622514,-0.338377967,,,,,,
52:04.3,,,0.003622606,-0.338367615,,,,,,
52:04.3,,,,,6453.463867,,,,,
52:04.3,,,,,,17.09472656,,,,
52:04.3,,,0.003622641,-0.338362898,,,,,,
52:04.3,,,0.003622644,-0.338362226,,,,,,
52:04.3,,,0.003622673,-0.33835855,,,,,,
52:04.5,,,,,5447.859375,,,,,
52:04.5,,,,,,29.63183594,,,,
52:04.7,88.4848,58.07,,,,,95.6,8.18737152,,
52:04.7,88.4848,58.07,,,,,100,8.18737152,,
52:04.7,,,,,5324.449219,,,,,
52:04.7,,,,,,31.18261719,,,,
52:04.8,,,,,,,,,/IP_10_3_0_8/rosping_service,1307
52:05.0,,,,,,,,,,
52:06.0,,,,,,,,,,
52:06.2,,,,,,,,,/IP_10_3_0_8/move_camera,2363
52:07.0,,,,,,,,,,
52:07.1,,,0.003842056,-0.335639991,,,,,,
52:07.1,,,0.003842057,-0.335639833,,,,,,
52:07.1,,,0.003842062,-0.335639086,,,,,,
52:07.1,,,0.003842067,-0.335638375,,,,,,
52:07.2,,,0.003842073,-0.335637664,,,,,,
52:07.2,,,0.003842077,-0.335637059,,,,,,
52:07.2,,,0.003842082,-0.335636413,,,,,,
52:07.2,,,0.003842093,-0.335635035,,,,,,
52:07.2,,,,,5949.769531,,,,,
52:07.2,,,,,,27.62792969,,,,
52:07.3,,,,,,,,,/IP_10_3_0_8/object_detection,1107
52:07.4,,,,,5334.490234,,,,,
52:07.4,,,,,,34.27539063,,,,
52:07.4,,,,,5875.228516,,,,,
52:07.4,,,,,,61.57421875,,,,
52:08.0,,,0.003842034,-0.335642996,,,,,,
52:08.0,,,,,,,,,,
52:08.0,,,0.00384205,-0.335640967,,,,,,
52:08.9,,,,,,,,,,
52:09.6,,,,,,,,,/IP_10_3_0_8/move_camera,2315
52:09.7,,,0.003261874,-0.334601204,,,,,,
52:09.7,,,0.003261874,-0.334601084,,,,,,
52:09.7,,,0.003261873,-0.334601065,,,,,,
52:09.7,,,0.003261873,-0.334601046,,,,,,
52:09.8,,,0.003261873,-0.334600947,,,,,,
52:09.8,,,0.003261873,-0.334600852,,,,,,
52:09.8,,,0.003261873,-0.334600762,,,,,,
52:09.8,,,0.003261873,-0.334600675,,,,,,
52:09.8,,,0.003261873,-0.334600588,,,,,,
52:09.8,,,0.003261874,-0.334600366,,,,,,
52:09.9,,,,,5946.4375,,,,,
52:09.9,,,,,,24.47167969,,,,
52:09.9,88.4848,57.51,,,,,98.1,8.18737152,,
52:09.9,,,,,6143.555664,,,,,
52:09.9,,,,,,19.26953125,,,,
52:10.0,,,,,,,,,,
52:11.0,,,,,,,,,/IP_10_3_0_8/reverse_robot,1358
52:11.4,,,,,,,,,,
52:11.9,,,-0.001879421,-0.223597669,,,,,,
52:11.9,,,,,,,,,,
52:12.2,,,-0.002408326,-0.21619707,,,,,,
52:12.2,,,,,5998.40918,,,,,
52:12.2,,,,,,28.96582031,,,,
52:12.2,,,-0.003158003,-0.20823987,,,,,,
52:12.2,,,,,5266.261719,,,,,
52:12.2,,,,,,18.16699219,,,,
52:12.3,,,-0.004063511,-0.200701796,,,,,,
52:12.3,,,,,6397.514648,,,,,
52:12.3,,,,,,51.64257813,,,,
52:12.3,,,-0.005257787,-0.193073871,,,,,,
52:12.3,,,-0.006566831,-0.186087831,,,,,,
52:12.3,,,-0.008634248,-0.176575088,,,,,,
52:12.4,,,-0.009597891,-0.173206422,,,,,,
52:12.4,,,-0.011894435,-0.16532438,,,,,,
52:12.4,,,-0.014777113,-0.157517762,,,,,,
52:13.0,,,,,,,,,,
52:13.9,,,,,,,,,,
52:14.4,,,0.415253727,-0.361007797,,,,,,
52:14.4,,,0.439974329,-0.374323063,,,,,,
52:14.4,,,0.461675926,-0.385934398,,,,,,
52:14.5,,,0.484086827,-0.397935301,,,,,,
52:14.5,,,0.506055633,-0.409739018,,,,,,
52:14.5,,,0.343410264,-0.168170379,,,,,,
52:14.5,,,0.378988736,-0.173095456,,,,,,
52:14.5,,,0.41196122,-0.178410928,,,,,,
52:14.5,,,0.422686385,-0.180369072,,,,,,
52:14.5,,,0.443014493,-0.184474848,,,,,,
52:14.6,,,,,6657.5625,,,,,
52:14.6,,,,,,20.80566406,,,,
52:14.6,85.6061,57.44,,,,,98.1,8.18737152,,
52:14.6,85.6061,57.44,,,,,100,8.18737152,,
52:14.7,,,,,6538.695313,,,,,
52:14.7,,,,,,37.19824219,,,,
52:15.0,,,,,,,,,,
52:15.9,,,,,,,,,,
52:16.5,,,0.826784842,-0.181377372,,,,,,
52:16.5,,,0.821363596,-0.176544482,,,,,,
52:16.5,,,1.015530595,-0.318910128,,,,,,
52:16.6,,,1.014117738,-0.313957128,,,,,,
52:16.6,,,1.012825608,-0.309344033,,,,,,
52:16.6,,,1.011776792,-0.305474998,,,,,,
52:16.6,,,1.010605228,-0.3008788,,,,,,
52:16.7,,,1.009946861,-0.297828212,,,,,,
52:16.8,,,1.009824255,-0.297179101,,,,,,
52:16.8,,,1.009676338,-0.296318303,,,,,,
52:16.9,,,,,7168.886719,,,,,
52:16.9,,,,,,56.18945313,,,,
52:17.0,,,,,,,,,,
52:17.9,,,,,,,,,,
52:18.0,,,,,8088.842773,,,,,
52:18.0,,,,,,19.37109375,,,,
52:18.9,,,0.998740089,-0.295213367,,,,,,
52:18.9,,,0.998739393,-0.295191543,,,,,,
52:18.9,,,,,,,,,,
52:19.1,,,0.998735534,-0.295070561,,,,,,
52:19.1,,,,,7260.751953,,,,,
52:19.1,,,,,,18.35253906,,,,
52:19.3,,,,,7835.045898,,,,,
52:19.3,,,,,,18.09960938,,,,
52:19.7,,,0.998739295,-0.295188451,,,,,,
52:19.7,,,,,,,,,/IP_10_3_0_8/move_robot,8044
52:19.7,,,0.998738779,-0.295172287,,,,,,
52:19.7,,,0.998738284,-0.295156763,,,,,,
52:19.7,,,0.998737814,-0.295142007,,,,,,
52:19.7,,,0.998737363,-0.295127886,,,,,,
52:19.7,,,0.998736917,-0.29511391,,,,,,
52:19.8,,,0.998735919,-0.295082631,,,,,,
52:19.9,,,,,,,,,,
52:20.9,,,,,,,,,,
52:21.1,,,,,6713.985352,,,,,
52:21.1,,,,,,17.69042969,,,,
52:21.2,,,0.984430662,-0.297574611,,,,,,
52:21.2,,,0.984430652,-0.297574585,,,,,,
52:21.2,85.6061,57.36,,,,,95.5,8.18737152,,
52:21.2,,,0.984430446,-0.297570685,,,,,,
52:21.2,,,0.984430234,-0.297566697,,,,,,
52:21.2,,,0.984430052,-0.297563253,,,,,,
52:21.2,,,0.984429875,-0.297559908,,,,,,
52:21.2,,,0.984429706,-0.297556725,,,,,,
52:21.2,,,0.984429228,-0.297547527,,,,,,
52:21.2,,,0.984429169,-0.297546537,,,,,,
52:21.2,,,0.984429097,-0.297545261,,,,,,
52:21.4,,,,,6880.558594,,,,,
52:21.4,,,,,,35.734375,,,,
52:21.4,,,,,7340.222656,,,,,
52:21.4,,,,,,25.92871094,,,,
52:21.4,,,,,,,,,/IP_10_3_0_8/move_camera,2358
52:21.5,,,,,,,,,/IP_10_3_0_8/rosping_service,1055
52:21.9,,,,,,,,,,
52:22.5,,,,,,,,,/IP_10_3_0_8/object_detection,1157
52:23.0,,,,,,,,,,
52:23.3,,,0.984434003,-0.290611188,,,,,,
52:23.3,,,0.98443399,-0.290610898,,,,,,
52:23.4,,,0.98443395,-0.290609943,,,,,,
52:23.4,,,0.984433939,-0.290609696,,,,,,
52:23.4,,,0.984433843,-0.290607287,,,,,,
52:23.4,,,0.984433856,-0.290607701,,,,,,
52:23.4,,,0.984433818,-0.290606783,,,,,,
52:23.4,,,0.984433811,-0.29060664,,,,,,
52:23.4,,,0.99168235,-0.29674119,,,,,,
52:23.4,,,0.991682337,-0.296740723,,,,,,
52:23.4,,,,,7704.055664,,,,,
52:23.4,,,,,,45.45898438,,,,
52:23.6,88.4848,57.38,,,,,97.3,8.18737152,,
52:23.6,,,,,7590.976563,,,,,
52:23.6,,,,,,60.62011719,,,,
52:23.6,88.4848,57.38,,,,,88.9,8.18737152,,
52:24.0,,,,,,,,,,
52:24.7,,,,,,,,,/IP_10_3_0_8/move_camera,2111
52:24.9,,,,,,,,,,
52:25.5,,,0.984245326,-0.295151725,,,,,,
52:25.6,,,0.984245278,-0.295151076,,,,,,
52:25.6,,,0.984245289,-0.29515124,,,,,,
52:25.6,,,0.984245283,-0.295151173,,,,,,
52:25.6,,,0.984245265,-0.29515094,,,,,,
52:25.6,,,0.98424524,-0.295150596,,,,,,
52:25.6,,,0.984245247,-0.295150705,,,,,,
52:25.6,,,0.984245245,-0.295150679,,,,,,
52:25.6,,,0.984245233,-0.295150519,,,,,,
52:25.6,,,0.984245221,-0.295150367,,,,,,
52:25.7,,,,,7993.68457,,,,,
52:25.7,,,,,,17.13085938,,,,
52:25.8,,,,,8491.649414,,,,,
52:25.8,,,,,,20.93652344,,,,
52:25.9,,,,,,,,,,
52:26.9,,,,,,,,,,
52:27.9,,,0.994026489,-0.301095236,,,,,,
52:27.9,,,0.99402649,-0.301095228,,,,,,
52:27.9,,,0.994026492,-0.301095217,,,,,,
52:27.9,,,0.994026499,-0.301095184,,,,,,
52:28.0,,,0.994026517,-0.301095093,,,,,,
52:28.0,,,0.994026513,-0.301095111,,,,,,
52:28.0,,,0.994026514,-0.301095107,,,,,,
52:28.0,,,0.989723274,-0.298425365,,,,,,
52:28.0,,,,,7572.359375,,,,,
52:28.0,,,,,,18.95117188,,,,
52:28.0,,,0.989723272,-0.298425314,,,,,,
52:28.0,,,0.989723268,-0.298425208,,,,,,
52:28.0,,,,,,,,,,
52:28.1,,,,,8431.8125,,,,,
52:28.1,,,,,,24.01367188,,,,
52:29.1,,,,,,,,,,
52:30.2,,,,,,,,,,
52:30.9,,,1.025359914,-0.479628708,,,,,,
52:30.9,,,1.025737698,-0.48211379,,,,,,
52:30.9,,,,,9353.495117,,,,,
52:30.9,,,,,,29.48339844,,,,
52:30.9,,,1.026364304,-0.48629343,,,,,,
52:30.9,,,1.026816888,-0.489298668,,,,,,
52:30.9,,,1.026915854,-0.489975092,,,,,,
52:31.0,,,1.027452695,-0.493651116,,,,,,
52:31.0,,,,,,,,,,
52:31.2,,,1.027615828,-0.494768639,,,,,,
52:31.2,,,1.027786714,-0.495947875,,,,,,
52:31.2,,,1.028294381,-0.499524819,,,,,,
52:31.2,,,1.028740644,-0.502709603,,,,,,
52:31.2,88.4848,57.12,,,,,96.3,8.18737152,,
52:31.2,,,,,8833.609375,,,,,
52:31.2,,,,,,18.39257813,,,,
52:31.3,,,,,9060.03418,,,,,
52:31.3,,,,,,34.40625,,,,
52:32.0,,,,,,,,,,
52:33.0,,,,,,,,,,
52:33.9,,,1.049482366,-0.609716105,,,,,,
52:33.9,,,1.049538266,-0.610411911,,,,,,
52:33.9,,,,,7537.709961,,,,,
52:33.9,,,,,,67.04003906,,,,
52:33.9,,,1.049572666,-0.610812813,,,,,,
52:33.9,,,1.049612763,-0.611282519,,,,,,
52:33.9,,,1.049654314,-0.611766707,,,,,,
52:33.9,,,1.049709282,-0.612385061,,,,,,
52:33.9,,,1.049772352,-0.613085841,,,,,,
52:33.9,,,1.049790604,-0.613283488,,,,,,
52:33.9,,,1.054933102,-0.62050816,,,,,,
52:34.0,,,1.054973376,-0.621001103,,,,,,
52:34.0,,,,,,,,,,
52:34.1,85.6061,57.32,,,,,98,8.18737152,,
52:34.1,,,,,7489.428711,,,,,
52:34.1,,,,,,17.2265625,,,,
52:34.1,85.6061,57.32,,,,,100,8.18737152,,
52:34.1,,,,,9039.969727,,,,,
52:34.1,,,,,,16.4375,,,,
52:35.2,,,,,,,,,,
52:36.0,,,,,,,,,,
52:36.9,,,1.052346056,-0.64865841,,,,,,
52:36.9,,,1.05234589,-0.648654392,,,,,,
52:37.0,,,1.05234462,-0.648633414,,,,,,
52:37.0,,,,,,,,,,
52:37.1,,,1.052336925,-0.648456634,,,,,,
52:37.1,,,,,9120.933594,,,,,
52:37.1,,,,,,17.19140625,,,,
52:37.1,,,1.052330704,-0.648215456,,,,,,
52:37.1,,,1.052331296,-0.648167537,,,,,,
52:37.1,,,1.052332515,-0.648184681,,,,,,
52:37.1,,,1.052332361,-0.648249963,,,,,,
